date,location_id,location_name,latitude,longitude,soil_moisture_m3m3,soil_moisture_source
2023-09-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.219428,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-09-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.204371,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-09-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.213974,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-09-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.221559,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.240838,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.296889,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.258654,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.247721,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.298984,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.297189,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.243071,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.24092,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.229994,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.213885,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.263772,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.242028,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.24491,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.295595,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.209391,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.187967,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.218092,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.191128,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.245272,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.215763,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.221706,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.182279,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-11-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.19281,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.168113,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.212422,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.198433,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.190165,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.184521,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.201296,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.169605,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.222568,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.24395,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2023-12-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.213692,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.321532,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.278343,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.294253,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.306638,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.343434,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.258176,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.231433,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.285953,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.238621,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.325078,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.276694,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-01-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.274305,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.273115,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.317711,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.264785,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.34585,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3098,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.218501,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.316237,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.33528,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.280924,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.212544,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-02-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.231056,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.203998,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.293392,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.239655,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.192638,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.242161,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.174283,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157343,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.216376,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.252545,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.247615,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.214205,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-03-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.17019,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.184521,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.168593,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.191481,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.196993,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.207636,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.199298,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.20934,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.194094,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.190552,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-04-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.181728,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157731,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.173419,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.155863,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.144632,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.149539,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.152839,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.15417,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.1693,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.143667,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-05-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.162307,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.169269,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.166708,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.175023,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.169679,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.163794,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.17151,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.160359,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.160498,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.149465,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.153275,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-06-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.159486,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157891,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.161246,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.162224,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.160852,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.144989,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.151655,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.159017,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.158331,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157665,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.161922,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-07-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.152158,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.153694,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.148073,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.141953,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.149327,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.131474,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.149685,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.164962,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.161404,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.158292,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.150976,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-08-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.149506,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.153096,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.157173,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.128342,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.141418,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.143216,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.145003,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.141386,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.177327,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.182514,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.245983,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.215299,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.253055,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.228403,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.234461,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.273372,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.257212,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.28494,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.276434,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.277025,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.263932,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.302133,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-11-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.303693,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-11-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.282761,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-11-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.252816,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-11-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.280881,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
2024-11-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.279525,AppEEARS:SPL3SMP_E.006:Soil_Moisture_Retrieval_Data_PM_soil_moisture_pm
