date,soy_price_brl_bag,soy_price_usd_bag,target_source,target_series_name,target_frequency
2021-09-15,175.24,33.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-16,175.95,33.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-17,175.44,33.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-20,173.64,32.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-21,172.02,32.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-22,172.43,32.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-23,173.12,32.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-24,173.73,32.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-27,173.85,32.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-28,174.99,32.23,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-29,175.42,32.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-09-30,175.59,32.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-01,170.95,31.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-04,169.69,31.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-05,170.7,31.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-06,172.58,31.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-07,171.21,31.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-08,172.52,31.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-11,171.78,31.05,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-13,168.3,30.54,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-14,167.68,30.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-15,168.55,30.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-18,168.55,30.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-19,169.89,30.41,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-20,172.99,31.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-21,174.69,30.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-22,174.62,30.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-25,171.97,31.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-26,171.58,30.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-27,171.79,30.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-28,172.17,30.59,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-10-29,171.13,30.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-01,171.21,30.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-03,168.17,30.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-04,165.21,29.42,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-05,162.72,29.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-08,161.0,29.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-09,160.48,29.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-10,159.93,29.11,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-11,158.88,29.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-12,159.17,29.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-16,163.71,29.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-17,166.1,30.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-18,167.78,30.13,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-19,167.72,29.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-22,169.82,30.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-23,172.05,30.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-24,170.19,30.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-25,170.58,30.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-26,166.3,29.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-29,168.09,29.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-11-30,166.76,29.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-01,166.71,29.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-02,167.55,29.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-03,170.56,30.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-06,168.21,29.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-07,167.79,29.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-08,165.97,29.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-09,165.16,29.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-10,166.05,29.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-13,165.93,29.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-14,166.35,29.23,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-15,169.04,29.54,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-16,171.26,30.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-17,171.42,30.17,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-20,171.53,29.89,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-21,171.7,29.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-22,174.59,30.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-23,174.44,30.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-27,176.06,31.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-28,176.21,31.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-29,176.42,30.98,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2021-12-30,172.34,30.91,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-03,174.91,30.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-04,179.13,31.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-05,182.14,32.16,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-06,180.62,31.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-07,180.7,32.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-10,180.66,31.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-11,180.27,32.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-12,178.3,32.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-13,177.41,32.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-14,176.56,31.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-17,176.72,31.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-18,176.16,31.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-19,176.86,32.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-20,179.39,33.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-21,180.15,33.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-24,179.47,32.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-25,179.73,33.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-26,184.22,34.07,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-27,181.48,33.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-28,183.8,34.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-01-31,184.29,34.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-01,188.67,35.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-02,192.71,36.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-03,191.98,36.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-04,193.36,36.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-07,197.85,37.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-08,196.56,37.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-09,197.19,37.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-10,198.33,37.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-11,195.85,37.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-14,191.08,36.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-15,189.54,36.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-16,189.59,36.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-17,195.11,37.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-18,195.9,38.13,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-21,196.27,38.44,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-22,195.45,38.59,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-23,199.92,39.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-24,201.35,39.35,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-02-25,198.67,38.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-02,203.2,39.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-03,202.9,40.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-04,203.62,40.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-07,203.18,40.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-08,206.99,40.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-09,206.04,41.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-10,207.14,41.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-11,203.15,40.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-14,204.36,39.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-15,202.41,39.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-16,203.31,39.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-17,203.85,40.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-18,202.01,40.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-21,201.54,40.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-22,201.04,40.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-23,198.52,41.03,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-24,197.14,40.84,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-25,193.27,40.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-28,189.94,39.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-29,185.2,38.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-30,186.19,38.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-03-31,186.25,39.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-01,178.54,38.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-04,174.46,37.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-05,176.84,37.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-06,178.84,37.89,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-07,182.22,38.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-08,184.13,39.13,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-11,182.66,39.01,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-12,183.39,39.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-13,183.65,39.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-14,186.68,39.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-18,186.73,40.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-19,186.75,39.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-20,186.67,40.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-22,192.57,40.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-25,193.63,39.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-26,195.55,39.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-27,195.45,39.37,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-28,196.88,39.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-04-29,195.24,39.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-02,194.81,38.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-03,192.94,38.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-04,190.98,38.89,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-05,193.51,38.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-06,193.91,38.22,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-09,192.02,37.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-10,192.11,37.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-11,192.45,37.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-12,194.58,37.81,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-13,196.26,38.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-16,196.84,39.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-17,196.37,39.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-18,195.36,39.17,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-19,194.9,39.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-20,195.46,40.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-23,191.68,39.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-24,191.28,39.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-25,191.13,39.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-26,192.44,40.42,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-27,192.98,40.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-30,192.32,40.48,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-05-31,190.05,40.0,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-01,189.89,39.57,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-02,193.64,40.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-03,192.1,40.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-06,190.77,39.73,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-07,194.27,39.88,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-08,197.47,40.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-09,196.63,40.04,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-10,200.25,40.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-13,199.1,38.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-14,199.39,38.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-15,198.66,39.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-17,199.57,38.83,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-20,199.67,38.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-21,197.06,38.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-22,194.01,37.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-23,189.63,36.26,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-24,188.96,35.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-27,189.89,36.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-28,194.53,36.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-29,193.91,37.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-06-30,194.96,37.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-01,194.02,36.46,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-04,193.78,36.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-05,187.41,34.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-06,188.11,34.74,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-07,190.37,35.62,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-08,190.67,36.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-11,196.51,36.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-12,192.48,35.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-13,190.57,35.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-14,191.53,35.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-15,190.33,35.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-18,191.61,35.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-19,188.87,34.85,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-20,188.34,34.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-21,186.13,33.9,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-22,185.06,33.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-25,185.94,34.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-26,190.32,35.55,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-27,194.95,37.14,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-28,192.9,37.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-07-29,195.73,37.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-01,189.22,36.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-02,187.44,35.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-03,186.88,35.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-04,186.65,35.78,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-05,188.03,36.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-08,185.19,36.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-09,184.9,35.99,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-10,187.52,36.82,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-11,189.48,36.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-12,189.31,37.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-15,184.59,36.24,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-16,182.71,35.5,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-17,184.28,35.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-18,184.38,35.64,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-19,184.99,35.75,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-22,186.87,36.2,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-23,189.17,37.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-24,190.51,37.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-25,189.48,36.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-26,189.54,37.35,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-29,187.44,37.29,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-30,185.58,36.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-08-31,190.97,36.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-01,189.11,36.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-02,189.03,36.51,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-05,188.99,36.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-06,188.54,35.97,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-08,186.48,35.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-09,185.09,35.94,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-12,187.35,36.8,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-13,188.86,36.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-14,187.54,36.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-15,187.13,35.69,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-16,186.92,35.56,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-19,188.18,36.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-20,187.51,36.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-21,186.89,36.17,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-22,185.92,36.36,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-23,184.87,35.21,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-26,186.45,34.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-27,186.21,34.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-28,185.87,34.76,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-29,186.77,34.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-09-30,188.83,35.1,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-03,180.5,34.86,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-04,177.63,34.32,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-05,178.22,34.45,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-06,178.4,34.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-07,179.24,34.3,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-10,182.02,35.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-11,182.52,34.63,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-13,187.56,35.53,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-14,187.82,35.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-17,186.98,35.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-18,185.87,35.33,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-19,184.11,34.92,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-20,184.44,35.31,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-21,183.34,35.61,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-24,182.9,34.58,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-25,184.8,34.77,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-26,185.7,34.56,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-27,186.43,35.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-28,189.19,35.6,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-10-31,186.89,36.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-01,186.84,36.55,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-03,187.43,36.66,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-04,184.76,36.7,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-07,184.92,35.87,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-08,186.38,36.06,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-09,186.14,35.95,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-10,191.22,35.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-11,188.98,35.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-14,187.76,35.22,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-16,186.93,34.72,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-17,187.33,34.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-18,185.92,34.65,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-21,186.69,35.15,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-22,183.59,34.12,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-23,184.14,34.28,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-24,184.21,34.68,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-25,184.91,34.18,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-28,185.06,34.49,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-29,184.96,34.96,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-11-30,184.38,35.39,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-01,180.65,34.71,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-02,178.53,34.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-05,181.54,34.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-06,184.5,35.02,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-07,181.23,34.79,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-08,182.84,35.08,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-09,183.87,35.09,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-12,183.16,34.4,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-13,182.54,34.34,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-14,182.95,34.38,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-15,183.22,34.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-16,182.88,34.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-19,182.74,34.43,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-20,180.64,34.69,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-21,179.76,34.59,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-22,178.71,34.52,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-23,181.11,35.07,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-26,183.25,35.19,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-27,181.07,34.27,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-28,183.5,34.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2022-12-29,184.43,34.93,CEPEA,CEPEA/ESALQ - Paranaguá,daily
2023-01-02,183.56,34.25,CEPEA,CEPEA/ESALQ - Paranaguá,daily
