date,location_id,location_name,latitude,longitude,ndvi,ndvi_source
2023-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3325,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3726,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3433,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3951,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3635,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4259,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4011,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3513,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3926,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3189,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3182,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2852,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2833,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.337,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3066,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2998,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3295,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3183,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3204,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3187,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2023-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3799,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4148,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3614,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3565,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4109,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-03-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3186,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-03-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3292,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-04-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4276,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-04-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3729,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-05-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3897,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-05-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3389,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-06-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3257,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-06-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2955,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-07-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.291,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-07-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2654,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-08-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3037,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-08-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2571,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-09-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3055,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3425,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3614,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.279,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-11-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3918,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-12-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4546,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2024-12-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4699,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3614,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3469,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.436,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3368,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3856,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4429,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4164,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-04-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3666,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-05-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3934,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-05-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4218,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3834,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3986,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3384,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3582,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2903,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2857,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.34,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3214,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3482,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3784,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4137,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.268,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2025-12-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4588,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-01-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3684,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-01-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3777,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-02-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3162,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-02-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.2223,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-03-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4049,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-03-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3571,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
2026-04-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.4171,AppEEARS:MOD13Q1.061:_250m_16_days_NDVI
