date,location_id,location_name,latitude,longitude,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,climate_source
2022-05-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,21.98,26.87,18.27,86.18,0.04,NASA_POWER
2022-05-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.64,28.06,18.39,87.26,0.04,NASA_POWER
2022-05-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.68,28.85,18.69,86.37,0.06,NASA_POWER
2022-05-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.05,29.33,19.96,85.31,0.11,NASA_POWER
2022-05-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.29,29.12,18.59,85.05,0.24,NASA_POWER
2022-05-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.68,29.02,16.9,83.47,0.29,NASA_POWER
2022-06-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.21,29.65,17.07,81.5,0.2,NASA_POWER
2022-06-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.01,30.06,18.96,80.81,0.17,NASA_POWER
2022-06-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.03,29.29,20.36,78.5,0.1,NASA_POWER
2022-06-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.37,29.59,18.84,80.04,0.11,NASA_POWER
2022-06-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.67,30.12,18.37,79.02,0.18,NASA_POWER
2022-06-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.44,30.49,19.04,78.86,0.13,NASA_POWER
2022-06-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.35,30.2,19.97,80.82,0.18,NASA_POWER
2022-06-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.06,24.74,30.85,20.33,78.69,0.21,NASA_POWER
2022-06-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.14,24.32,30.44,19.35,79.59,0.21,NASA_POWER
2022-06-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.63,22.28,25.87,20.41,89.73,0.1,NASA_POWER
2022-06-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.6,21.57,25.98,18.98,85.31,0.03,NASA_POWER
2022-06-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,21.26,25.89,18.0,80.15,0.03,NASA_POWER
2022-06-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,20.74,26.29,16.41,73.0,0.03,NASA_POWER
2022-06-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,21.48,28.56,16.35,74.74,0.12,NASA_POWER
2022-06-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.01,30.37,16.09,74.56,0.26,NASA_POWER
2022-06-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.33,30.56,18.84,76.63,0.18,NASA_POWER
2022-06-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.76,31.56,19.43,75.96,0.25,NASA_POWER
2022-06-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.02,30.79,18.08,77.26,0.18,NASA_POWER
2022-06-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.89,31.4,18.43,72.93,0.14,NASA_POWER
2022-06-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.69,31.27,16.75,66.63,0.32,NASA_POWER
2022-06-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.85,31.32,16.78,67.68,0.27,NASA_POWER
2022-06-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.91,31.22,16.97,68.02,0.33,NASA_POWER
2022-06-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.65,31.31,17.69,66.07,0.29,NASA_POWER
2022-06-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.14,31.52,18.38,68.26,0.26,NASA_POWER
2022-06-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.88,31.45,18.41,64.23,0.04,NASA_POWER
2022-06-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.93,30.75,16.72,66.36,0.15,NASA_POWER
2022-06-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.94,31.37,15.82,60.3,0.19,NASA_POWER
2022-06-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.42,31.91,15.24,58.06,0.27,NASA_POWER
2022-06-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,22.86,31.26,15.65,62.74,0.16,NASA_POWER
2022-06-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.41,32.02,16.63,62.31,0.14,NASA_POWER
2022-07-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.48,32.73,17.0,59.54,0.25,NASA_POWER
2022-07-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.07,32.93,18.0,61.81,0.33,NASA_POWER
2022-07-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.35,33.15,18.39,59.58,0.27,NASA_POWER
2022-07-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.52,32.3,18.4,59.95,0.24,NASA_POWER
2022-07-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.37,32.08,16.15,56.57,0.27,NASA_POWER
2022-07-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.02,32.41,15.66,50.89,0.21,NASA_POWER
2022-07-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.51,32.76,17.14,58.74,0.33,NASA_POWER
2022-07-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.34,33.04,19.14,58.03,0.19,NASA_POWER
2022-07-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.42,33.77,18.64,56.89,0.24,NASA_POWER
2022-07-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.22,33.31,16.96,52.19,0.22,NASA_POWER
2022-07-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,24.51,33.01,17.48,55.79,0.19,NASA_POWER
2022-07-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.02,25.15,34.1,18.85,51.64,0.27,NASA_POWER
2022-07-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,24.63,33.43,17.42,56.5,0.13,NASA_POWER
2022-07-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,25.85,34.36,18.38,52.17,0.3,NASA_POWER
2022-07-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.71,33.97,18.05,57.15,0.22,NASA_POWER
2022-07-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.88,34.64,20.21,57.91,0.25,NASA_POWER
2022-07-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.99,34.17,19.28,55.41,0.29,NASA_POWER
2022-07-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.38,33.45,18.56,47.17,0.25,NASA_POWER
2022-07-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.74,33.32,16.73,47.4,0.21,NASA_POWER
2022-07-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.35,33.51,17.03,48.2,0.27,NASA_POWER
2022-07-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.91,34.5,17.24,48.07,0.22,NASA_POWER
2022-07-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.2,34.71,17.78,45.8,0.3,NASA_POWER
2022-07-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.29,33.95,17.8,47.1,0.34,NASA_POWER
2022-07-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.38,34.27,18.27,48.9,0.36,NASA_POWER
2022-07-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.3,34.82,19.48,47.69,0.28,NASA_POWER
2022-07-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.83,34.79,17.43,50.13,0.33,NASA_POWER
2022-07-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.73,34.16,17.92,47.13,0.26,NASA_POWER
2022-07-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.56,34.49,17.53,45.27,0.29,NASA_POWER
2022-07-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.71,34.98,19.72,37.36,0.32,NASA_POWER
2022-07-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,24.42,34.48,16.37,51.56,0.16,NASA_POWER
2022-07-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.1,25.67,35.84,16.64,43.52,0.19,NASA_POWER
2022-08-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.99,36.05,18.31,40.13,0.23,NASA_POWER
2022-08-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.03,35.84,17.73,38.46,0.22,NASA_POWER
2022-08-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.2,34.69,18.47,39.27,0.35,NASA_POWER
2022-08-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.6,36.1,18.81,40.68,0.21,NASA_POWER
2022-08-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.72,36.33,21.55,41.41,0.21,NASA_POWER
2022-08-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.01,27.33,35.58,19.02,43.92,0.25,NASA_POWER
2022-08-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.32,29.93,37.12,23.12,47.18,0.16,NASA_POWER
2022-08-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.33,28.38,34.91,23.38,56.55,0.03,NASA_POWER
2022-08-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.94,28.5,36.78,21.55,51.94,0.04,NASA_POWER
2022-08-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.12,22.27,29.62,15.7,60.7,0.05,NASA_POWER
2022-08-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.34,32.48,16.41,40.34,0.05,NASA_POWER
2022-08-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.25,34.58,16.84,44.25,0.16,NASA_POWER
2022-08-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.91,36.72,17.98,37.82,0.23,NASA_POWER
2022-08-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.74,36.25,19.38,40.11,0.21,NASA_POWER
2022-08-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.54,36.29,24.12,39.53,0.04,NASA_POWER
2022-08-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.78,35.44,23.33,43.9,0.2,NASA_POWER
2022-08-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.29,37.35,21.73,36.5,0.03,NASA_POWER
2022-08-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.23,37.74,21.61,37.68,0.04,NASA_POWER
2022-08-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.3,29.33,19.15,58.62,0.07,NASA_POWER
2022-08-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,23.76,33.06,15.65,38.72,0.04,NASA_POWER
2022-08-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.35,34.98,17.9,41.49,0.04,NASA_POWER
2022-08-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.71,34.92,21.94,31.66,0.04,NASA_POWER
2022-08-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.84,35.11,19.77,31.26,0.07,NASA_POWER
2022-08-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.63,36.12,20.51,33.43,0.05,NASA_POWER
2022-08-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.2,36.33,20.19,35.46,0.19,NASA_POWER
2022-08-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.45,35.68,22.69,37.97,0.23,NASA_POWER
2022-08-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.83,36.95,20.94,36.12,0.14,NASA_POWER
2022-08-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.81,36.52,23.47,31.32,0.04,NASA_POWER
2022-08-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.69,37.03,23.28,32.68,0.05,NASA_POWER
2022-08-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.29,36.85,21.18,34.34,0.26,NASA_POWER
2022-08-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.15,37.91,21.03,29.72,0.14,NASA_POWER
2022-09-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.98,37.54,24.43,29.21,0.04,NASA_POWER
2022-09-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.04,37.47,22.2,28.84,0.07,NASA_POWER
2022-09-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.65,37.06,22.02,24.18,0.15,NASA_POWER
2022-09-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.74,36.93,19.56,30.96,0.13,NASA_POWER
2022-09-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,28.62,38.45,19.17,31.83,0.15,NASA_POWER
2022-09-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.77,38.21,21.76,28.62,0.14,NASA_POWER
2022-09-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,31.2,38.51,24.19,30.72,0.04,NASA_POWER
2022-09-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.07,31.05,37.22,26.24,35.51,0.19,NASA_POWER
2022-09-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.27,30.32,38.04,23.05,34.39,0.26,NASA_POWER
2022-09-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.5,39.22,21.95,27.17,0.22,NASA_POWER
2022-09-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.72,38.96,21.33,27.73,0.21,NASA_POWER
2022-09-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.6,39.12,22.83,24.5,0.45,NASA_POWER
2022-09-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,29.81,37.46,23.22,30.27,0.43,NASA_POWER
2022-09-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.12,30.8,37.76,23.89,39.7,0.13,NASA_POWER
2022-09-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.7,34.34,23.7,50.68,0.05,NASA_POWER
2022-09-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,30.18,37.85,22.98,40.61,0.03,NASA_POWER
2022-09-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,32.2,38.74,26.36,35.33,0.18,NASA_POWER
2022-09-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.66,31.48,38.51,24.76,40.48,0.08,NASA_POWER
2022-09-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.7,29.81,36.34,23.92,58.4,0.04,NASA_POWER
2022-09-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,17.38,29.99,37.29,24.7,56.58,0.18,NASA_POWER
2022-09-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.72,28.14,35.45,23.26,69.03,0.02,NASA_POWER
2022-09-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.65,28.2,35.64,22.34,69.83,0.06,NASA_POWER
2022-09-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.53,25.84,31.97,21.16,75.71,0.04,NASA_POWER
2022-09-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.97,27.58,33.91,23.09,65.78,0.1,NASA_POWER
2022-09-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.76,28.59,36.59,21.6,60.63,0.05,NASA_POWER
2022-09-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.32,29.0,36.16,21.91,62.46,0.1,NASA_POWER
2022-09-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.54,29.48,35.64,23.52,59.9,0.04,NASA_POWER
2022-09-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.42,28.92,36.24,23.5,63.63,0.02,NASA_POWER
2022-09-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.23,28.62,37.12,22.3,61.81,0.03,NASA_POWER
2022-09-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.96,37.23,22.05,56.85,0.03,NASA_POWER
2022-10-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.3,29.77,38.12,23.48,56.52,0.03,NASA_POWER
2022-10-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.07,29.92,37.69,24.22,59.02,0.03,NASA_POWER
2022-10-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.34,28.3,34.87,22.72,70.44,0.05,NASA_POWER
2022-10-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.45,27.28,31.18,23.82,70.68,0.14,NASA_POWER
2022-10-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.03,27.66,33.78,22.97,64.25,0.19,NASA_POWER
2022-10-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.15,28.37,36.05,21.73,65.85,0.05,NASA_POWER
2022-10-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.44,26.14,31.3,22.67,78.61,0.04,NASA_POWER
2022-10-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.26,28.12,35.63,21.55,69.25,0.16,NASA_POWER
2022-10-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.79,27.4,32.41,23.52,70.86,0.14,NASA_POWER
2022-10-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,16.59,26.65,32.74,22.41,76.9,0.03,NASA_POWER
2022-10-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.39,27.05,32.44,22.79,73.58,0.06,NASA_POWER
2022-10-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,28.54,23.75,26.29,21.47,84.88,0.07,NASA_POWER
2022-10-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.65,25.29,30.82,20.66,81.23,0.13,NASA_POWER
2022-10-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.05,27.24,33.9,21.67,70.0,0.13,NASA_POWER
2022-10-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,28.11,35.34,21.87,65.93,0.15,NASA_POWER
2022-10-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.03,28.74,36.1,22.87,64.11,0.06,NASA_POWER
2022-10-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.59,28.53,34.54,22.64,67.29,0.19,NASA_POWER
2022-10-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.35,28.39,34.98,23.17,67.72,0.09,NASA_POWER
2022-10-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.19,28.48,35.33,23.28,68.76,0.05,NASA_POWER
2022-10-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.07,28.7,35.41,23.06,67.4,0.03,NASA_POWER
2022-10-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,14.91,25.14,28.35,22.79,88.96,0.02,NASA_POWER
2022-10-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.33,26.16,32.21,22.54,79.92,0.04,NASA_POWER
2022-10-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.11,26.47,32.19,22.45,79.67,0.02,NASA_POWER
2022-10-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.63,27.05,32.31,22.88,77.15,0.1,NASA_POWER
2022-10-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.15,25.92,30.27,22.55,83.6,0.08,NASA_POWER
2022-10-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.56,27.61,34.15,22.14,72.58,0.03,NASA_POWER
2022-10-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.9,27.78,32.85,22.81,72.21,0.04,NASA_POWER
2022-10-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.21,26.65,32.43,22.8,78.94,0.03,NASA_POWER
2022-10-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,39.39,24.09,26.17,22.58,94.7,0.03,NASA_POWER
2022-10-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.5,26.01,31.18,21.71,83.2,0.04,NASA_POWER
2022-10-31,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,18.37,26.54,31.38,22.59,83.09,0.07,NASA_POWER
2022-11-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.24,20.12,23.53,17.41,74.61,0.07,NASA_POWER
2022-11-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.09,20.67,26.34,15.89,67.64,0.04,NASA_POWER
2022-11-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.03,22.32,28.98,16.33,68.26,0.03,NASA_POWER
2022-11-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.02,23.7,30.22,17.27,67.97,0.03,NASA_POWER
2022-11-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,25.05,32.1,18.47,67.93,0.04,NASA_POWER
2022-11-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,26.0,33.94,19.0,59.26,0.05,NASA_POWER
2022-11-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.03,35.31,19.06,54.86,0.06,NASA_POWER
2022-11-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,27.52,36.54,18.89,54.71,0.19,NASA_POWER
2022-11-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.0,28.27,36.33,20.87,62.84,0.03,NASA_POWER
2022-11-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.12,28.57,35.05,22.5,63.53,0.03,NASA_POWER
2022-11-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,21.29,26.74,31.99,22.79,75.64,0.04,NASA_POWER
2022-11-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,16.02,24.08,27.34,21.66,89.67,0.06,NASA_POWER
2022-11-13,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.36,25.81,31.45,20.85,78.01,0.1,NASA_POWER
2022-11-14,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.61,26.3,32.41,20.93,77.21,0.04,NASA_POWER
2022-11-15,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,13.75,25.87,30.85,21.44,84.64,0.14,NASA_POWER
2022-11-16,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.26,26.05,30.77,21.72,84.64,0.04,NASA_POWER
2022-11-17,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.86,26.61,31.59,22.47,81.75,0.14,NASA_POWER
2022-11-18,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.72,27.52,32.57,22.01,74.96,0.14,NASA_POWER
2022-11-19,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.08,27.84,33.44,22.57,74.87,0.09,NASA_POWER
2022-11-20,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,6.73,26.77,31.47,23.44,76.03,0.04,NASA_POWER
2022-11-21,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,2.79,26.2,31.24,22.06,77.2,0.03,NASA_POWER
2022-11-22,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.32,25.84,30.88,22.02,81.48,0.08,NASA_POWER
2022-11-23,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,8.11,25.25,29.57,22.45,85.86,0.15,NASA_POWER
2022-11-24,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.51,25.55,29.91,22.23,83.1,0.15,NASA_POWER
2022-11-25,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.22,24.98,28.31,22.76,87.9,0.09,NASA_POWER
2022-11-26,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.04,25.84,29.64,22.7,83.41,0.14,NASA_POWER
2022-11-27,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,1.3,25.99,31.26,22.28,81.92,0.05,NASA_POWER
2022-11-28,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.02,26.96,32.76,21.51,72.75,0.05,NASA_POWER
2022-11-29,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.09,27.29,33.39,21.54,68.87,0.04,NASA_POWER
2022-11-30,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,10.03,25.29,30.14,22.66,81.55,0.04,NASA_POWER
2022-12-01,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,5.85,25.19,29.68,21.91,86.02,0.04,NASA_POWER
2022-12-02,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.96,25.01,28.6,22.26,86.91,0.05,NASA_POWER
2022-12-03,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,21.22,24.57,28.98,21.77,88.19,0.03,NASA_POWER
2022-12-04,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,9.78,24.16,27.61,21.33,92.0,0.03,NASA_POWER
2022-12-05,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.99,23.82,27.29,21.39,88.92,0.04,NASA_POWER
2022-12-06,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,7.09,23.51,27.04,20.7,92.13,0.06,NASA_POWER
2022-12-07,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,3.05,24.99,29.01,21.52,87.33,0.14,NASA_POWER
2022-12-08,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.29,26.13,30.21,22.66,81.3,0.1,NASA_POWER
2022-12-09,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,15.71,25.93,30.31,22.23,83.53,0.06,NASA_POWER
2022-12-10,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,0.82,25.34,29.55,22.14,85.8,0.08,NASA_POWER
2022-12-11,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.71,25.75,30.6,20.98,81.59,0.02,NASA_POWER
2022-12-12,sorriso_mt,"Sorriso, MT",-12.5425,-55.7211,4.4,25.55,30.18,21.6,83.38,0.1,NASA_POWER
